Song Name,Spotify Link,Album Art Link
i'm holdin' on to love (to save my life) shaniatwain,https://open.spotify.com/track/48zaiZ8s43CYWwpd8iHyGU,https://i.scdn.co/image/ab67616d0000b273aaf012d56b8c72658da6c45f
i won't leave you lonely shaniatwain,https://open.spotify.com/track/1duv1TxQLmY2DuXdilI18Y,https://i.scdn.co/image/ab67616d0000b273aaf012d56b8c72658da6c45f
starlings of the slipstream pavement,https://open.spotify.com/track/6oNnT4FKlZtlO6fHSMfKTG,https://i.scdn.co/image/ab67616d0000b2735c79a6c2268c8265be2511cf
take my hand waynetoups,https://open.spotify.com/track/3jz9pzisivCijrIXvyt6PK,https://i.scdn.co/image/ab67616d0000b2735392c4d6161814e156d863e0
uptight greenday,https://open.spotify.com/track/1dohIM3mw8wUL3YoYtlpJY,https://i.scdn.co/image/ab67616d0000b273da4f6706ae0f2501c61ce776
ode creed,https://open.spotify.com/track/777haaltQB8D2GiryRCeue,https://i.scdn.co/image/ab67616d0000b2737a12793a027ffd587b93381a
worry rock greenday,https://open.spotify.com/track/7gdTcngmshwbn8ASnouLsX,https://i.scdn.co/image/ab67616d0000b273da4f6706ae0f2501c61ce776
cool to hate theoffspring,https://open.spotify.com/track/3M3gKehdtIR2krOZfkw2iK,https://i.scdn.co/image/ab67616d0000b273ba12c467b8cc7eb3be9e7d8b
babydoll mariahcarey,https://open.spotify.com/track/2Me3nF2ee0DCQ0MXuMxaGj,https://i.scdn.co/image/ab67616d0000b27398ed501c6a838b2244ebaf75
the roof mariahcarey,https://open.spotify.com/track/3rptYWhwQWNWcACrYu4CGg,https://i.scdn.co/image/ab67616d0000b2738220bba5c6d0993c0425aca4
crush zhané,https://open.spotify.com/track/5XVY5NcweX0slK8KB5PMmw,https://i.scdn.co/image/ab67616d0000b273e084258c981beb6b968393dc
i'm sorry blink-182,https://open.spotify.com/track/7blWwNgE7SbD8L8SiwgfEm,https://i.scdn.co/image/ab67616d0000b273330500a40905b093b134396a
randy described eternity builttospill,https://open.spotify.com/track/78UlSQu9iRXInPuwb0NHn5,https://i.scdn.co/image/ab67616d0000b273778b1aec8641ee2abeedec79
prosthetic head greenday,https://open.spotify.com/track/76XpBAo45nP84Mq3hx3wVX,https://i.scdn.co/image/ab67616d0000b273da4f6706ae0f2501c61ce776
i will come to you hanson,https://open.spotify.com/track/6ZIuoDs3i1KjKurJf9miSs,https://i.scdn.co/image/ab67616d0000b273184227f002623fc19f44551a
beetlebum blur,https://open.spotify.com/track/4OHVCeQYPncEwZOtNAJZZx,https://i.scdn.co/image/ab67616d0000b273de114203356c1f7b136960b6
not dark yet bobdylan,https://open.spotify.com/track/4tBwhmAibSxix5rKQ5zr4c,https://i.scdn.co/image/ab67616d0000b273edb584ee826b6b32126bafd6
new skin incubus,https://open.spotify.com/track/2peJ2zSVyENaSIvA6k3c6M,https://i.scdn.co/image/ab67616d0000b27355e734bb400d8c827700541b
abuse me silverchair,https://open.spotify.com/track/6lgsxp4M1RmnkivCqp6kPa,https://i.scdn.co/image/ab67616d0000b273f6e1df99ae6316a4badcce58
one angry dwarf and 200 solemn faces benfoldsfive,https://open.spotify.com/track/7q23OMsgK72FQiK1SYY3Pl,https://i.scdn.co/image/ab67616d0000b27398dc5ccf21dd6bc171962cb9
song for the dumped benfoldsfive,https://open.spotify.com/track/3u13MyusqSsMVegpADUHHP,https://i.scdn.co/image/ab67616d0000b27398dc5ccf21dd6bc171962cb9
it's on maryj.blige,https://open.spotify.com/track/7auBwqwLSFREk89iVxlabQ,https://i.scdn.co/image/ab67616d0000b27396fce33ce14c90aee61017a0
reach out i'll be there fourtops,https://open.spotify.com/track/6Pkj4nv5K53i64cLVgkVyY,https://i.scdn.co/image/ab67616d0000b27347d4f42187d70ddbaac864a2
precious declaration collectivesoul,https://open.spotify.com/track/17UNl3uil4LWVBmjVm5p21,https://i.scdn.co/image/ab67616d0000b27314495608ae4d6638115a1b35
convenient parking modestmouse,https://open.spotify.com/track/7ow8R2QCGeAr3JiRbSDzWs,https://i.scdn.co/image/ab67616d0000b2736d36f5f881bb591a529e259b
every time janetjackson,https://open.spotify.com/track/4m6esDH7UC26ZfSQAaFG5e,https://i.scdn.co/image/ab67616d0000b2732416d363e4220c21c5454efe
my little corner of the world yolatengo,https://open.spotify.com/track/2bY66Hf5NbHJ8Ai8eNmJHG,https://i.scdn.co/image/ab67616d0000b2734599fdba5f431f3b419349a0
go deep janetjackson,https://open.spotify.com/track/1x3S3LYn5wqKHPzfUiqsj1,https://i.scdn.co/image/ab67616d0000b2732416d363e4220c21c5454efe
i can love you maryj.blige,https://open.spotify.com/track/4MTHIKGWNTBoubzDMkXFfa,https://i.scdn.co/image/ab67616d0000b27396fce33ce14c90aee61017a0
"honey, i'm home shaniatwain",https://open.spotify.com/track/39IoZIC8eEirT1v70rqSPq,https://i.scdn.co/image/ab67616d0000b273aaf012d56b8c72658da6c45f
ten crack commandments thenotoriousb.i.g.,https://open.spotify.com/track/1Z7C8ClE8UEaH70jCCeJH2,https://i.scdn.co/image/ab67616d0000b273fde79b88e2a659c394c5ae30
my own prison creed,https://open.spotify.com/track/5vRPXm59z8ewWO6WiJHg3m,https://i.scdn.co/image/ab67616d0000b2737a12793a027ffd587b93381a
shelf in the room daysofthenew,https://open.spotify.com/track/5UNoPMX7K2W769iQ4PDfOt,https://i.scdn.co/image/ab67616d0000b2730331d2381d2d11ec38511694
everything maryj.blige,https://open.spotify.com/track/3CbnA6S33amyRNmgmfi33H,https://i.scdn.co/image/ab67616d0000b27396fce33ce14c90aee61017a0
invocation common,https://open.spotify.com/track/1zS4PMsHfkSXPkzrEkCkC6,https://i.scdn.co/image/ab67616d0000b273c5f66637f2447f4634c41eb9
building a mystery sarahmclachlan,https://open.spotify.com/track/3ozomn4PrGEKEuusxX2HpC,https://i.scdn.co/image/ab67616d0000b2739469c3ab051994ec802574a6
my all mariahcarey,https://open.spotify.com/track/3RSpK5Y0y5tl25qvssrwJ6,https://i.scdn.co/image/ab67616d0000b27398ed501c6a838b2244ebaf75
flagpole sitta harveydanger,https://open.spotify.com/track/7cz70nyRXlCJOE85whEkgU,https://i.scdn.co/image/ab67616d0000b273868d99be4de6929eeac899ba
how's it going to be thirdeyeblind,https://open.spotify.com/track/3Uvx1TO0Kg5HgGPk58lHXv,https://i.scdn.co/image/ab67616d0000b2734139c9208eeed67d2a211beb
my heart will go on célinedion,https://open.spotify.com/track/33LC84JgLvK2KuW43MfaNq,https://i.scdn.co/image/ab67616d0000b273745adc3f697ea1ec79d66901
bitter sweet symphony theverve,https://open.spotify.com/track/57iDDD9N9tTWe75x6qhStw,https://i.scdn.co/image/ab67616d0000b273707d13d3f87652e737e94d45
tearin' up my heart *nsync,https://open.spotify.com/track/73q3FpQVXWk5eSUnyo83E4,https://i.scdn.co/image/ab67616d0000b273186b235052f031900c5cb282
mo money mo problems thenotoriousb.i.g.,https://open.spotify.com/track/4INDiWSKvqSKDEu7mh8HFz,https://i.scdn.co/image/ab67616d0000b273fde79b88e2a659c394c5ae30
i'll be edwinmccain,https://open.spotify.com/track/5K7AMlpc4796JRWXb26nCV,https://i.scdn.co/image/ab67616d0000b273e1076bcd33dbf8d74f88e4a9
good riddance (time of your life) greenday,https://open.spotify.com/track/6ORqU0bHbVCRjXm9AjyHyZ,https://i.scdn.co/image/ab67616d0000b273da4f6706ae0f2501c61ce776
barbie girl aqua,https://open.spotify.com/track/5ZrDlcxIDZyjOzHdYW1ydr,https://i.scdn.co/image/ab67616d0000b273f5768db89dd8ac30fd0e414f
harness your hopes pavement,https://open.spotify.com/track/4vsoWZcvtvSsE0OiVvDDvX,https://i.scdn.co/image/ab67616d0000b2734711cf35fc779347713f1178
shimmer fuel,https://open.spotify.com/track/74KI6d8jEM2zwOAo3luayU,https://i.scdn.co/image/ab67616d0000b273ec4fe09203f25c4cba99e37f
"touch, peel and stand daysofthenew",https://open.spotify.com/track/2eG7o3BfbzohiETArwsX1K,https://i.scdn.co/image/ab67616d0000b2730331d2381d2d11ec38511694
autumn sweater yolatengo,https://open.spotify.com/track/19Qi2Cymjh7HDQESDrDBzs,https://i.scdn.co/image/ab67616d0000b2734599fdba5f431f3b419349a0
the rain (supa dupa fly) missyelliott,https://open.spotify.com/track/2WRzpLD8qDRrxMXc63E5WJ,https://i.scdn.co/image/ab67616d0000b273f27571e59cac2e7a4624c9c4
put your hands where my eyes could see bustarhymes,https://open.spotify.com/track/1NHwvBmrUje4L1dxfWnXCH,https://i.scdn.co/image/ab67616d0000b273fa84b273d99d5989c5124c8e
walkin' on the sun smashmouth,https://open.spotify.com/track/4TQeNHx85xcP9YRkvJC6K1,https://i.scdn.co/image/ab67616d0000b27366ec7d795b727cd90bd09690
angel sarahmclachlan,https://open.spotify.com/track/3xZMPZQYETEn4hjor3TR1A,https://i.scdn.co/image/ab67616d0000b2739469c3ab051994ec802574a6
love gets me every time shaniatwain,https://open.spotify.com/track/0sWuCk3I32giCWbub1ySZC,https://i.scdn.co/image/ab67616d0000b273aaf012d56b8c72658da6c45f
torn creed,https://open.spotify.com/track/3DzACnzaSuuMseZqqTFfNy,https://i.scdn.co/image/ab67616d0000b2737a12793a027ffd587b93381a
little green bag georgebakerselection,https://open.spotify.com/track/4DR5MStkWtDYf17jBUOo0V,https://i.scdn.co/image/ab67616d0000b27390a69e9489e3402bd2268181
viva forever spicegirls,https://open.spotify.com/track/6BPDPcnbDMDf58srVzbfX9,https://i.scdn.co/image/ab67616d0000b273f660420bcef3b16b4c7e5f2b
welcome to atlanta jermainedupri,https://open.spotify.com/track/19VTqucnxJuH6kilNdweTh,https://i.scdn.co/image/ab67616d0000b2736b5be01dc9df0523f75f0f88
from this moment on shaniatwain,https://open.spotify.com/track/0vswnzoKvhNkT1ehc0Tt19,https://i.scdn.co/image/ab67616d0000b273e47667214dddedc5095afc11
all outta angst nofx,https://open.spotify.com/track/0eVZhPIexAYqdwKNqSp3Qm,https://i.scdn.co/image/ab67616d0000b273e3548bc00fbd46743eea0577
dig me out sleater-kinney,https://open.spotify.com/track/1YdCuoPvDDVyHa3YomPb1B,https://i.scdn.co/image/ab67616d0000b273f10a3124e2043c4238e92065
joga björk,https://open.spotify.com/track/20ZvzoDSefcZo6bj10jgGC,https://i.scdn.co/image/ab67616d0000b273934a734586b2a0a7fbddb81e
trailer trash modestmouse,https://open.spotify.com/track/3GcRZ1Q9Q6NIeDNw3MVAWS,https://i.scdn.co/image/ab67616d0000b2736d36f5f881bb591a529e259b
mo money mo problems (feat. mase & puff daddy) thenotoriousb.i.g.,https://open.spotify.com/track/4INDiWSKvqSKDEu7mh8HFz,https://i.scdn.co/image/ab67616d0000b273fde79b88e2a659c394c5ae30
100 years fiveforfighting,https://open.spotify.com/track/2lFlveK1y13WWp3vnQtrr3,https://i.scdn.co/image/ab67616d0000b273dbcfeefa73330cc4b762fdf8
hey paula paul&paula,https://open.spotify.com/track/3kl9waNDdEv2BqDJBu9fuw,https://i.scdn.co/image/ab67616d0000b2733840c0b0b54d316d7e617e0b
volcano girls verucasalt,https://open.spotify.com/track/3cMliO9emUSa4d1Ap2MbfW,https://i.scdn.co/image/ab67616d0000b27380d0a4548d430c84888ef1cc
a.m. 180 grandaddy,https://open.spotify.com/track/60SskFg8mhPrzBLLZJ1BK7,https://i.scdn.co/image/ab67616d0000b273f5428c18012f3f0c1f6433b8
brakhage stereolab,https://open.spotify.com/track/6Wi3gizHOtRi7DSsX3XWZA,https://i.scdn.co/image/ab67616d0000b2735e70712e0193f7a9bbc23c0d
narcolepsy thirdeyeblind,https://open.spotify.com/track/0DxirjMd0sE5C1annYHtt7,https://i.scdn.co/image/ab67616d0000b2734139c9208eeed67d2a211beb
one creed,https://open.spotify.com/track/42T2QQv3xgBlpQxaSP7lnK,https://i.scdn.co/image/ab67616d0000b273a32f2ae4dade83e0d7a294f4
share my world maryj.blige,https://open.spotify.com/track/1HvmjWFZpe1lrEl1ehLsvr,https://i.scdn.co/image/ab67616d0000b27396fce33ce14c90aee61017a0
lucky man theverve,https://open.spotify.com/track/2mxPSHEwjJWOQS7lGw6btF,https://i.scdn.co/image/ab67616d0000b273c038b03e66fb6de76a5b3904
what's this life for creed,https://open.spotify.com/track/01z3wyn02forxUQHEDAa0R,https://i.scdn.co/image/ab67616d0000b2737a12793a027ffd587b93381a
tropicalia beck,https://open.spotify.com/track/6rx6Ew1sday1KvsnD4HNdI,https://i.scdn.co/image/ab67616d0000b27325e51318194fdc2dbfd601a5
"no, no, no, pt. 1 destiny'schild",https://open.spotify.com/track/5kHgrRO3hMDPehtH9VhYQc,https://i.scdn.co/image/ab67616d0000b2738e1909b730c3f8fc483f6047
true to your heart 98º,https://open.spotify.com/track/2MkfKcX0Q3xquEjcKqRyDK,https://i.scdn.co/image/ab67616d0000b27388781d268ea3b5a35518eecc
may 16 lagwagon,https://open.spotify.com/track/2y2E0ix0iJWQWUMmlbTWjg,https://i.scdn.co/image/ab67616d0000b2733a9cf1f2be524f4e91eca9bc
all or nothing cher,https://open.spotify.com/track/4yWeYfdw5FR0vAMjtFfddA,https://i.scdn.co/image/ab67616d0000b27361c83e0a3e42be611729c840
my niggas dmx,https://open.spotify.com/track/5ka9tzfUYOsFAz6cSUvFX6,https://i.scdn.co/image/ab67616d0000b273e750d263d1eb76713434d838
cruel summer aceofbase,https://open.spotify.com/track/1ntjFaRNVpC1V2cKekUnU5,https://i.scdn.co/image/ab67616d0000b273f82c35d0067cd13f928330d1
lonely soul unkle,https://open.spotify.com/track/2HHC3GxRY2SxqRn6v6TvXX,https://i.scdn.co/image/ab67616d0000b2734f1a91e8d19ff7e39b671b25
the wind pjharvey,https://open.spotify.com/track/3CHfuMoubpCT39PBTvAWk9,https://i.scdn.co/image/ab67616d0000b2730927e8d8299223187f1d8d04
trippin' total,https://open.spotify.com/track/5QfobfsCZuyPnCzXHKGs9r,https://i.scdn.co/image/ab67616d0000b273311bb70e7c846ce821b7b555
da art of storytellin' (pt. 2) outkast,https://open.spotify.com/track/2vjgepbkQg5jH8ujrKEOin,https://i.scdn.co/image/ab67616d0000b273377a6d2051b23afea65ee41a
let her dance thebobbyfullerfour,https://open.spotify.com/track/1d2GrPJtJXKUpW6K9OhF5x,https://i.scdn.co/image/ab67616d0000b2737808c94d787cfceb6b28f294
angel in disquise brandy,https://open.spotify.com/track/6PQTUESsPMNcDAg2LEmxh7,https://i.scdn.co/image/ab67616d0000b27389c9590c941cec56429f2456
five lessons learned swingin'utters,https://open.spotify.com/track/23RuCuUzVU8KMJOjJqH424,https://i.scdn.co/image/ab67616d0000b273b9d0c2e6c62be7b8461a6299
rabbit in your headlights unkle,https://open.spotify.com/track/2ovq5SIJ7zRgtLDR0zBHj7,https://i.scdn.co/image/ab67616d0000b2734f1a91e8d19ff7e39b671b25
i learned from the best whitneyhouston,https://open.spotify.com/track/7Jilzv5KVTsFzBntCuXBYw,https://i.scdn.co/image/ab67616d0000b273290675d8c126d571cb02bc79
independence day elliottsmith,https://open.spotify.com/track/3pM7gfel0ho7yVJw4KK5Eq,https://i.scdn.co/image/ab67616d0000b273cdf1be0ff556d169eade4368
hem of your garment cake,https://open.spotify.com/track/5Myoq3na9DWhvv1k9jxFXe,https://i.scdn.co/image/ab67616d0000b2738c28d7443694de36c67be905
singing in my sleep semisonic,https://open.spotify.com/track/7ra0Uf8XtNk8Uky4gip5yW,https://i.scdn.co/image/ab67616d0000b273fb304ec81a4ab3a5b5b7eea4
heading for the door duster,https://open.spotify.com/track/4UI2AbJT7LOyEwNzsfKv7n,https://i.scdn.co/image/ab67616d0000b2732241587c8ce3d9051f4d4f74
it's the way you make me feel steps,https://open.spotify.com/track/2B1jt2a6zdN4qLiugoEJry,https://i.scdn.co/image/ab67616d0000b273b340aa2c2c1e206c583fb5af
bend to squares deathcabforcutie,https://open.spotify.com/track/17wZwCXvJlqQNE4J2AqzLB,https://i.scdn.co/image/ab67616d0000b2732b71d0e4a8af4e9b409f0ac3
fuckin' wit' d dmx,https://open.spotify.com/track/2kEGpCg4Xj5LtVL4AWPJ8C,https://i.scdn.co/image/ab67616d0000b27311658b970e0518be491871df
i was made for dancin' leifgarrett,https://open.spotify.com/track/3kovBaZ1LGLH1PL31qG7cL,https://i.scdn.co/image/ab67616d0000b273a2ff51f12d2f8e0c711320fa
check zebrahead,https://open.spotify.com/track/4NAm3aWUkQlQcAll13HVEt,https://i.scdn.co/image/ab67616d0000b273912abba81c5853818a0ac615
falling in love again eagle-eyecherry,https://open.spotify.com/track/08f7nSnPEYMZs8Zr9GWLxn,https://i.scdn.co/image/ab67616d0000b273aacc6949864aa4c1073d3060
nothing really matters madonna,https://open.spotify.com/track/6chLw8MbVinHKMdendbmxi,https://i.scdn.co/image/ab67616d0000b2736a4093ccd27965f8504d08e8
the arms of the one who loves you xscape,https://open.spotify.com/track/6Zyk31Yyk7AUU1TTJn7plb,https://i.scdn.co/image/ab67616d0000b273571a9bb2e9e3c2b923c067ce
who needs sleep? barenakedladies,https://open.spotify.com/track/1UvKzaiR8r4Lxot0pVA8bh,https://i.scdn.co/image/ab67616d0000b2737d2055190ae60ffa4c74d13c
only lonely hootie&theblowfish,https://open.spotify.com/track/6nSePXUj8LmAhLsJRyvgF6,https://i.scdn.co/image/ab67616d0000b273e01459d82efea924cbecab2a
way over yonder in the minor key billybragg,https://open.spotify.com/track/4oAIcTUK9aVpT2gIBsbKXD,https://i.scdn.co/image/ab67616d0000b273bee802eae45543f3010c2ca9
it ain't my fault silkktheshocker,https://open.spotify.com/track/0EvsLFtgq2ToSaH8UXmPK0,https://i.scdn.co/image/ab67616d0000b2734ecafedb7f3016c9727a4ab5
when you're gone bryanadams,https://open.spotify.com/track/7p9dd71JR2ucoAuO1Sy0VZ,https://i.scdn.co/image/ab67616d0000b2735e9ba297f543a91ae5209ce8
wading in the velvet sea phish,https://open.spotify.com/track/3WmN0R4loh6ft6B2guDyat,https://i.scdn.co/image/ab67616d0000b2739c04b6e5c1925dd7ad5fce75
gone ride with me juvenile,https://open.spotify.com/track/1neW5xfV6U4tz5zkeq0Uxy,https://i.scdn.co/image/ab67616d0000b273683fee123a35b36d53f21a58
party is goin' on over here bustarhymes,https://open.spotify.com/track/1w9iyn9KXCo2pOcmq4fRGv,https://i.scdn.co/image/ab67616d0000b2738fc27013a1be4e3451189501
life des'ree,https://open.spotify.com/track/5LGqFIVBf3ZUeFBpc87CFS,https://i.scdn.co/image/ab67616d0000b273030366715851c76c60daab05
sail away davidgray,https://open.spotify.com/track/1cjouR9u8UPbvBc6vIwktF,https://i.scdn.co/image/ab67616d0000b273d53ec2e07184f28ac9ed2a99
work gangstarr,https://open.spotify.com/track/1EiLrPd8JMTcQUr1aLEUKi,https://i.scdn.co/image/ab67616d0000b2733a76edacefe2e7a589222787
spottieottiedopaliscious outkast,https://open.spotify.com/track/4GdB5M7GbwLZLouktYocFC,https://i.scdn.co/image/ab67616d0000b273377a6d2051b23afea65ee41a
the prayer célinedion,https://open.spotify.com/track/6zlY4xmlgqvn4LxjzoS2mz,https://i.scdn.co/image/ab67616d0000b2733095cc2cb7ce3079685d4787
for you i will monica,https://open.spotify.com/track/2b29qJRy4asbQNFjPO96XC,https://i.scdn.co/image/ab67616d0000b273fb8bcea0096e616a864189fa
she's a bitch missyelliott,https://open.spotify.com/track/6xbMd2P2B9Iey7iVyqsgtX,https://i.scdn.co/image/ab67616d0000b2730e78783e4954508893bacc4c
stay (wasting time) davematthewsband,https://open.spotify.com/track/2prt7Yn1NheVqcNcpoplSp,https://i.scdn.co/image/ab67616d0000b2732d8c8757a57dc7b7c3bcdb87
thank u alanismorissette,https://open.spotify.com/track/3CVDronuSnhguSUguPoseM,https://i.scdn.co/image/ab67616d0000b273c694da863eeeae3149c5c590
i used to love him ms.laurynhill,https://open.spotify.com/track/3IRdgbdqDcmJBIa6TY2mKX,https://i.scdn.co/image/ab67616d0000b273e08b1250db5f75643f1508c9
sweet child o' mine sherylcrow,https://open.spotify.com/track/0273i5ysrlovK8rr0KJfQn,https://i.scdn.co/image/ab67616d0000b273b194b89063fa7677010d88a9
reflection christinaaguilera,https://open.spotify.com/track/5Y1id2NTv2M7x2g2V2q1Sz,https://i.scdn.co/image/ab67616d0000b2739069f1d455cd8eedf2628f9c
across the universe fionaapple,https://open.spotify.com/track/6ZQgooEk8PvsLxedYaT6Oa,https://i.scdn.co/image/ab67616d0000b273ad1c9ca438b5579fb2f9f3f4
this kiss faithhill,https://open.spotify.com/track/5EYWGM3Ns3iYew8ws0FatB,https://i.scdn.co/image/ab67616d0000b27315069968c52552cc2f222391
angel of mine monica,https://open.spotify.com/track/1AM1o0mKbgAK5oMpY8B3Z7,https://i.scdn.co/image/ab67616d0000b273fb8bcea0096e616a864189fa
pretty fly (for a white guy) theoffspring,https://open.spotify.com/track/3SFXsFpeGmBTtQvKiwYMDA,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52
save tonight eagle-eyecherry,https://open.spotify.com/track/1t2Hq2WIBcZINOEnK6mdJG,https://i.scdn.co/image/ab67616d0000b273aacc6949864aa4c1073d3060
the kids aren't alright theoffspring,https://open.spotify.com/track/4EchqUKQ3qAQuRNKmeIpnf,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52
beauty druhill,https://open.spotify.com/track/125dAqUSmX1nOG50fBz9vb,https://i.scdn.co/image/ab67616d0000b273677c540448268b663711ca81
kind & generous nataliemerchant,https://open.spotify.com/track/6VrjF67WFChXh8uYYBfeRr,https://i.scdn.co/image/ab67616d0000b273eafaa01736e1b89c50992619
i do (cherish you) 98º,https://open.spotify.com/track/6XgwPf0cqjySCMsOmQq4t6,https://i.scdn.co/image/ab67616d0000b2738096e88dab9ff1a66541eb0f
celebrity skin hole,https://open.spotify.com/track/2V4Bc2I962j7acQj1N0PiQ,https://i.scdn.co/image/ab67616d0000b2730649124c37ce988317263671
sweet lady tyrese,https://open.spotify.com/track/1Dx8rIZaXzZPvUQRF2j9hB,https://i.scdn.co/image/ab67616d0000b27383422ef73e5cd3d99e1e81d9
make it hot (feat. missy elliott & mocha) nicole,https://open.spotify.com/track/74nsOZqzZzyvFVvBy12I7Y,https://i.scdn.co/image/ab67616d0000b27383d25741639dfa117e2a3599
the power of good-bye madonna,https://open.spotify.com/track/01VFDkHBNJcCNUjzD3flWg,https://i.scdn.co/image/ab67616d0000b2738fd8ae1c95183f44e17f7675
400 degreez juvenile,https://open.spotify.com/track/5nXQHx4yYKsZqrm7y4bj03,https://i.scdn.co/image/ab67616d0000b273683fee123a35b36d53f21a58
superthug n.o.r.e.,https://open.spotify.com/track/2FaZoB6xQohJKWmq8KlYke,https://i.scdn.co/image/ab67616d0000b273149e6f6231c9ffe7f4f4158b
